file_name	sgRNA	numreads
Example_S1_L001_R1	ycf20|157	1
Example_S1_L001_R1	sll1656|55	1
Example_S1_L001_R1	sll1656|43	3
Example_S1_L001_R1	sll1654|84	1
Example_S1_L001_R1	sll1654|98	1
Example_S1_L001_R1	sll1200|240	1
Example_S1_L001_R1	psbU|13	1
Example_S1_L001_R1	psbU|76	1
Example_S1_L001_R1	psbU|241	1
Example_S1_L001_R1	sucC|88	2
Example_S1_L001_R1	sucC|17	1
Example_S1_L001_R1	glnA|81	1
Example_S1_L001_R1	ssr3122|130	1
Example_S1_L001_R1	sll0488|153	1
Example_S1_L001_R1	sll0489|37	1
Example_S1_L001_R1	sll0489|205	3
Example_S1_L001_R1	pcnB2|66	4
Example_S1_L001_R1	pcnB2|20	3
Example_S1_L001_R1	pcnB2|9	1
Example_S1_L001_R1	pcnB2|45	1
Example_S1_L001_R1	pcnB2|153	1
Example_S1_L001_R1	eda|122	1
Example_S1_L001_R1	eda|136	1
Example_S1_L001_R1	eda|43	5
Example_S1_L001_R1	eda|76	1
Example_S1_L001_R1	pth|122	1
Example_S1_L001_R1	pth|134	2
Example_S1_L001_R1	sll0480|82	1
Example_S1_L001_R1	sll0482|3	2
Example_S1_L001_R1	sll0482|80	2
Example_S1_L001_R1	dnaJ3|166	1
Example_S1_L001_R1	dnaJ3|46	1
Example_S1_L001_R1	sll0484|178	1
Example_S1_L001_R1	sll0485|161	1
Example_S1_L001_R1	sll0485|78	1
Example_S1_L001_R1	sll0487|23	2
Example_S1_L001_R1	sll0286|78	1
Example_S1_L001_R1	sll0286|115	1
Example_S1_L001_R1	slr0798|15	1
Example_S1_L001_R1	natB|45	1
Example_S1_L001_R1	natB|89	3
Example_S1_L001_R1	natB|76	1
Example_S1_L001_R1	nylA|247	1
Example_S1_L001_R1	slr0797|79	1
Example_S1_L001_R1	slr0795|430	1
Example_S1_L001_R1	slr0096|130	2
Example_S1_L001_R1	slr0096|144	1
Example_S1_L001_R1	crtO|7	1
Example_S1_L001_R1	crtO|144	2
Example_S1_L001_R1	slr0092|106	3
Example_S1_L001_R1	slr0092|216	1
Example_S1_L001_R1	slr0092|4	1
Example_S1_L001_R1	sll0552|59	2
Example_S1_L001_R1	sll0552|106	1
Example_S1_L001_R1	sll0552|74	1
Example_S1_L001_R1	sll0550|95	1
Example_S1_L001_R1	sll0550|21	1
Example_S1_L001_R1	ppd|104	15
Example_S1_L001_R1	slr0514|91	6
Example_S1_L001_R1	panD|169	1
Example_S1_L001_R1	sll0096|198	1
Example_S1_L001_R1	sll0095|18	1
Example_S1_L001_R1	sll0094|19	2
Example_S1_L001_R1	sll0094|8	1
Example_S1_L001_R1	sll0094|54	1
Example_S1_L001_R1	sll0092|403	1
Example_S1_L001_R1	slr0924|193	1
Example_S1_L001_R1	slr0921|46	1
Example_S1_L001_R1	slr0921|35	3
Example_S1_L001_R1	slr0921|22	2
Example_S1_L001_R1	slr0923|53	1
Example_S1_L001_R1	slr0923|181	5
Example_S1_L001_R1	ama|50	1
Example_S1_L001_R1	ama|19	1
Example_S1_L001_R1	ama|73	1
Example_S1_L001_R1	slr0299|39	4
Example_S1_L001_R1	ssl1464|183	3
Example_S1_L001_R1	ssl1464|145	1
Example_S1_L001_R1	erg6|133	1
Example_S1_L001_R1	erg6|73	1
Example_S1_L001_R1	erg6|8	1
Example_S1_L001_R1	slr0846|90	1
Example_S1_L001_R1	slr0845|120	5
Example_S1_L001_R1	slr0845|46	4
Example_S1_L001_R1	slr0842|38	2
Example_S1_L001_R1	slr0842|6	1
Example_S1_L001_R1	slr0842|85	3
Example_S1_L001_R1	slr0841|165	2
Example_S1_L001_R1	slr0082|22	6
Example_S1_L001_R1	slr0082|170	3
Example_S1_L001_R1	slr0082|5	1
Example_S1_L001_R1	hemH|39	2
Example_S1_L001_R1	slr0081|71	1
Example_S1_L001_R1	slr0086|83	1
Example_S1_L001_R1	slr0086|28	2
Example_S1_L001_R1	sll0088|70	2
Example_S1_L001_R1	sll0088|53	2
Example_S1_L001_R1	sll0088|11	3
Example_S1_L001_R1	smtB|10	1
Example_S1_L001_R1	slr0317|167	1
Example_S1_L001_R1	sll0086|86	2
Example_S1_L001_R1	sll0086|109	1
Example_S1_L001_R1	ssr1041|99	1
Example_S1_L001_R1	sll0082|19	2
Example_S1_L001_R1	sll0082|81	1
Example_S1_L001_R1	slr0115|203	1
Example_S1_L001_R1	slr0115|83	3
Example_S1_L001_R1	sll0585|104	1
Example_S1_L001_R1	sll0585|93	2
Example_S1_L001_R1	sll0585|49	2
Example_S1_L001_R1	sll0585|64	1
Example_S1_L001_R1	rnhA|10	1
Example_S1_L001_R1	hisB|107	1
Example_S1_L001_R1	sll0588|66	1
Example_S1_L001_R1	sll0588|107	1
Example_S1_L001_R1	sll0588|42	2
Example_S1_L001_R1	moxR|123	2
Example_S1_L001_R1	slr0793|76	1
Example_S1_L001_R1	slr0793|60	4
Example_S1_L001_R1	aroH|145	2
Example_S1_L001_R1	aroH|157	1
Example_S1_L001_R1	aroH|115	1
Example_S1_L001_R1	aroH|193	1
Example_S1_L001_R1	slr0311|380	3
Example_S1_L001_R1	slr0311|598	1
Example_S1_L001_R1	slr0572|154	1
Example_S1_L001_R1	slr0572|204	1
Example_S1_L001_R1	slr0575|73	2
Example_S1_L001_R1	slr0575|22	1
Example_S1_L001_R1	slr0575|6	3
Example_S1_L001_R1	slr0565|64	1
Example_S1_L001_R1	slr0565|97	1
Example_S1_L001_R1	slr0565|21	1
Example_S1_L001_R1	sdhB2|163	1
Example_S1_L001_R1	slr0579|113	1
Example_S1_L001_R1	slr0579|162	1
Example_S1_L001_R1	slr0073|113	1
Example_S1_L001_R1	deaD|92	1
Example_S1_L001_R1	amt1|155	1
Example_S1_L001_R1	amt1|45	1
Example_S1_L001_R1	amt1|144	1
Example_S1_L001_R1	trxA3|115	1
Example_S1_L001_R1	trxA3|10	1
Example_S1_L001_R1	sll0539|230	2
Example_S1_L001_R1	sll0596|11	2
Example_S1_L001_R1	sll0597|77	1
Example_S1_L001_R1	sll0597|150	1
Example_S1_L001_R1	sll0597|64	1
Example_S1_L001_R1	sll0594|17	2
Example_S1_L001_R1	sll0595|14	2
Example_S1_L001_R1	sll0595|233	1
Example_S1_L001_R1	cbiP|112	1
Example_S1_L001_R1	cbiP|142	1
Example_S1_L001_R1	rpl33|26	2
Example_S1_L001_R1	slr0103|4	2
Example_S1_L001_R1	slr0103|19	1
Example_S1_L001_R1	slr0103|34	1
Example_S1_L001_R1	slr0103|95	2
Example_S1_L001_R1	slr0829|202	1
Example_S1_L001_R1	slr0829|234	1
Example_S1_L001_R1	slr0829|123	3
Example_S1_L001_R1	sll0793|257	2
Example_S1_L001_R1	sll0793|159	1
Example_S1_L001_R1	slr0106|534	2
Example_S1_L001_R1	slr0105|211	3
Example_S1_L001_R1	kdtB|29	1
Example_S1_L001_R1	kdtB|181	1
Example_S1_L001_R1	slr0091|282	1
Example_S1_L001_R1	sll0832|122	1
Example_S1_L001_R1	sll0832|66	1
Example_S1_L001_R1	sll0834|76	7
Example_S1_L001_R1	glk|144	1
Example_S1_L001_R1	glk|86	2
Example_S1_L001_R1	ycf36|50	1
Example_S1_L001_R1	ycf36|36	1
Example_S1_L001_R1	ycf34|32	1
Example_S1_L001_R1	ycf34|105	3
Example_S1_L001_R1	rps18|27	2
Example_S1_L001_R1	rps18|172	1
Example_S1_L001_R1	slr0583|94	1
Example_S1_L001_R1	slr0583|124	5
Example_S1_L001_R1	slr0582|150	2
Example_S1_L001_R1	slr0581|87	1
Example_S1_L001_R1	slr0580|139	2
Example_S1_L001_R1	acs|113	1
Example_S1_L001_R1	pcr|34	1
Example_S1_L001_R1	slr0503|74	1
Example_S1_L001_R1	slr0503|124	1
Example_S1_L001_R1	argC|100	1
Example_S1_L001_R1	argC|132	1
Example_S1_L001_R1	merR|99	1
Example_S1_L001_R1	merR|85	1
Example_S1_L001_R1	slr0788|214	1
Example_S1_L001_R1	slr0788|169	1
Example_S1_L001_R1	slr0788|60	1
Example_S1_L001_R1	sll0827|112	1
Example_S1_L001_R1	sll0827|261	1
Example_S1_L001_R1	ssr1407|174	8
Example_S1_L001_R1	sll0821|225	3
Example_S1_L001_R1	slr0104|52	3
Example_S1_L001_R1	slr0104|69	1
Example_S1_L001_R1	slr0104|82	1
Example_S1_L001_R1	slr0104|37	1
Example_S1_L001_R1	citH|49	8
Example_S1_L001_R1	citH|138	3
Example_S1_L001_R1	citH|80	1
Example_S1_L001_R1	slr0111|57	2
Example_S1_L001_R1	slr0111|4	1
Example_S1_L001_R1	slr0112|150	1
Example_S1_L001_R1	slr0114|20	2
Example_S1_L001_R1	slr0114|99	1
Example_S1_L001_R1	slr0114|48	3
Example_S1_L001_R1	pykF2|64	4
Example_S1_L001_R1	pykF2|52	1
Example_S1_L001_R1	cbiE|116	1
Example_S1_L001_R1	sll0586|246	2
Example_S1_L001_R1	ssl1046|235	1
Example_S1_L001_R1	slr0300|126	1
Example_S1_L001_R1	slr0300|243	1
Example_S1_L001_R1	slr0303|96	1
Example_S1_L001_R1	slr0302|130	1
Example_S1_L001_R1	slr0305|274	1
Example_S1_L001_R1	slr0305|64	1
Example_S1_L001_R1	slr0619|235	3
Example_S1_L001_R1	slr0306|107	1
Example_S1_L001_R1	slr0616|207	1
Example_S1_L001_R1	slr0615|4	3
Example_S1_L001_R1	slr0615|147	1
Example_S1_L001_R1	slr0615|42	1
Example_S1_L001_R1	ssl1690|167	2
Example_S1_L001_R1	slr0825|173	1
Example_S1_L001_R1	slr0825|51	3
Example_S1_L001_R1	slr0516|20	1
Example_S1_L001_R1	slr0516|44	1
Example_S1_L001_R1	slr0510|33	1
Example_S1_L001_R1	slr0510|52	1
Example_S1_L001_R1	slr0510|18	1
Example_S1_L001_R1	slr0510|111	1
Example_S1_L001_R1	slr0513|75	2
Example_S1_L001_R1	slr0513|55	1
Example_S1_L001_R1	sll0797|101	1
Example_S1_L001_R1	sll0797|208	2
Example_S1_L001_R1	sll0103|52	1
Example_S1_L001_R1	sll0103|146	2
Example_S1_L001_R1	sll0102|40	1
Example_S1_L001_R1	sll0102|59	2
Example_S1_L001_R1	slr0108|156	1
Example_S1_L001_R1	slr0108|91	1
Example_S1_L001_R1	sll0098|75	1
Example_S1_L001_R1	ycf16|98	2
Example_S1_L001_R1	sll0798|7	1
Example_S1_L001_R1	sll0798|118	2
Example_S1_L001_R1	thiC|145	5
Example_S1_L001_R1	thiC|61	1
Example_S1_L001_R1	sll0787|73	1
Example_S1_L001_R1	sll0787|144	2
Example_S1_L001_R1	sll0284|28	1
Example_S1_L001_R1	sll0283|183	1
Example_S1_L001_R1	sll0280|110	1
Example_S1_L001_R1	sll0280|35	1
Example_S1_L001_R1	sll0280|134	1
Example_S1_L001_R1	sll0281|209	1
Example_S1_L001_R1	sll0281|127	2
Example_S1_L001_R1	sll0281|64	3
Example_S1_L001_R1	nreB|59	1
Example_S1_L001_R1	nreB|70	2
Example_S1_L001_R1	slr0318|146	1
Example_S1_L001_R1	slr0318|132	3
Example_S1_L001_R1	slr0316|514	2
Example_S1_L001_R1	slr0316|217	2
Example_S1_L001_R1	abfB|78	3
Example_S1_L001_R1	abfB|43	1
Example_S1_L001_R1	slr0314|166	2
Example_S1_L001_R1	slr0313|76	1
Example_S1_L001_R1	slr0313|46	1
Example_S1_L001_R1	slr0313|17	1
Example_S1_L001_R1	slr0523|222	1
Example_S1_L001_R1	dnaB|82	1
Example_S1_L001_R1	sll0789|168	1
Example_S1_L001_R1	sll0789|122	1
Example_S1_L001_R1	slr0315|40	2
Example_S1_L001_R1	slr0315|193	1
Example_S1_L001_R1	sll0546|48	1
Example_S1_L001_R1	fus3|48	2
Example_S1_L001_R1	fus3|22	1
Example_S1_L001_R1	rfbB3|128	1
Example_S1_L001_R1	rfbB3|115	1
Example_S1_L001_R1	ssl1552|210	1
Example_S1_L001_R1	slr0801|287	1
Example_S1_L001_R1	umuC|74	2
Example_S1_L001_R1	slr0121|40	1
Example_S1_L001_R1	purM|53	1
Example_S1_L001_R1	purM|166	1
Example_S1_L001_R1	ssr1038|147	2
Example_S1_L001_R1	ssr1038|112	2
Example_S1_L001_R1	queA|58	1
Example_S1_L001_R1	ftrC|224	6
Example_S1_L001_R1	ftrC|159	2
Example_S1_L001_R1	rapQ|98	2
Example_S1_L001_R1	rapQ|49	2
Example_S1_L001_R1	minC|93	1
Example_S1_L001_R1	sll0479|103	2
Example_S1_L001_R1	sll0478|135	1
Example_S1_L001_R1	slr0120|6	2
Example_S1_L001_R1	sll0471|142	1
Example_S1_L001_R1	sll0473|40	2
Example_S1_L001_R1	ppsA|56	1
Example_S1_L001_R1	sll0474|25	1
Example_S1_L001_R1	sll0477|87	2
Example_S1_L001_R1	sll0477|132	1
Example_S1_L001_R1	sll0477|163	1
Example_S1_L001_R1	sll0477|152	1
Example_S1_L001_R1	nifS3|179	1
Example_S1_L001_R1	nifS3|11	2
Example_S1_L001_R1	nifS3|77	2
Example_S1_L001_R1	slr0626|145	1
Example_S1_L001_R1	slr0626|9	1
Example_S1_L001_R1	slr0625|53	1
Example_S1_L001_R1	slr0789|52	2
Example_S1_L001_R1	gidB|32	2
Example_S1_L001_R1	slr0787|133	1
Example_S1_L001_R1	sll0783|69	1
Example_S1_L001_R1	sll0783|213	1
Example_S1_L001_R1	sll0783|87	1
Example_S1_L001_R1	sll0783|246	1
Example_S1_L001_R1	sll0549|28	2
Example_S1_L001_R1	sll0786|279	1
Example_S1_L001_R1	sll0786|199	2
Example_S1_L001_R1	sll0785|157	1
Example_S1_L001_R1	sll0545|34	5
Example_S1_L001_R1	slr0078|48	10
Example_S1_L001_R1	slr0078|98	1
Example_S1_L001_R1	slr0078|122	10
Example_S1_L001_R1	slr0078|37	3
Example_S1_L001_R1	sll0540|135	1
Example_S1_L001_R1	sll0540|49	1
Example_S1_L001_R1	fraH|67	1
Example_S1_L001_R1	fraH|87	2
Example_S1_L001_R1	fraH|12	1
Example_S1_L001_R1	fraH|43	1
Example_S1_L001_R1	map1|129	3
Example_S1_L001_R1	map1|117	1
Example_S1_L001_R1	cyp2|339	1
Example_S1_L001_R1	cyp2|267	1
Example_S1_L001_R1	slr0076|73	1
Example_S1_L001_R1	blaOXA-3|139	1
Example_S1_L001_R1	blaOXA-3|229	1
Example_S1_L001_R1	slr0309|12	1
Example_S1_L001_R1	sll1330|35	1
Example_S1_L001_R1	sll1333|89	1
Example_S1_L001_R1	sll1488|145	1
Example_S1_L001_R1	sll1334|274	2
Example_S1_L001_R1	sll1334|149	2
Example_S1_L001_R1	sll1336|86	2
Example_S1_L001_R1	sll1336|97	5
Example_S1_L001_R1	sll1336|29	1
Example_S1_L001_R1	sll1336|134	1
Example_S1_L001_R1	sll1336|66	4
Example_S1_L001_R1	sll1338|144	1
Example_S1_L001_R1	sll1338|23	6
Example_S1_L001_R1	dnaJ4|82	5
Example_S1_L001_R1	dnaJ4|3	9
Example_S1_L001_R1	dnaJ4|67	1
Example_S1_L001_R1	amt3|269	1
Example_S1_L001_R1	ndhF4|86	2
Example_S1_L001_R1	ndhF4|104	1
Example_S1_L001_R1	slr1456|50	1
Example_S1_L001_R1	slr1456|133	1
Example_S1_L001_R1	slr0656|41	2
Example_S1_L001_R1	slr0656|89	3
Example_S1_L001_R1	slr0656|4	1
Example_S1_L001_R1	slr0654|61	1
Example_S1_L001_R1	slr0654|242	1
Example_S1_L001_R1	slr0654|97	2
Example_S1_L001_R1	slr0654|25	1
Example_S1_L001_R1	slr0658|34	1
Example_S1_L001_R1	slr0658|4	5
Example_S1_L001_R1	clpX|150	1
Example_S1_L001_R1	clpX|77	1
Example_S1_L001_R1	clpX|163	1
Example_S1_L001_R1	cmpR|10	4
Example_S1_L001_R1	slr0711|19	1
Example_S1_L001_R1	slr0711|95	1
Example_S1_L001_R1	slr0711|83	11
Example_S1_L001_R1	slr0711|4	1
Example_S1_L001_R1	pknA4|40	3
Example_S1_L001_R1	ssl1707|226	8
Example_S1_L001_R1	ssl1707|85	2
Example_S1_L001_R1	cmpB|16	1
Example_S1_L001_R1	ssl2667|198	2
Example_S1_L001_R1	slr0551|39	13
Example_S1_L001_R1	slr0551|165	1
Example_S1_L001_R1	slr0551|19	1
Example_S1_L001_R1	slr0551|73	1
Example_S1_L001_R1	slr0552|15	8
Example_S1_L001_R1	slr0552|30	1
Example_S1_L001_R1	slr0552|92	1
Example_S1_L001_R1	slr0553|40	2
Example_S1_L001_R1	slr0554|125	1
Example_S1_L001_R1	slr0554|52	1
Example_S1_L001_R1	slr0556|88	2
Example_S1_L001_R1	slr0556|7	1
Example_S1_L001_R1	slr0556|41	2
Example_S1_L001_R1	sll0031|28	10
Example_S1_L001_R1	sll0031|204	1
Example_S1_L001_R1	sll0031|47	2
Example_S1_L001_R1	sll0031|79	2
Example_S1_L001_R1	sll0033|113	1
Example_S1_L001_R1	sll0033|67	17
Example_S1_L001_R1	sll0033|223	1
Example_S1_L001_R1	nifJ|59	1
Example_S1_L001_R1	nifJ|46	4
Example_S1_L001_R1	nifJ|79	1
Example_S1_L001_R1	sll0034|69	1
Example_S1_L001_R1	sll0036|7	1
Example_S1_L001_R1	sll0036|199	2
Example_S1_L001_R1	sll0630|21	2
Example_S1_L001_R1	sll0630|52	1
Example_S1_L001_R1	sll0630|116	1
Example_S1_L001_R1	slr0929|110	1
Example_S1_L001_R1	slr0929|153	1
Example_S1_L001_R1	slr0929|10	1
Example_S1_L001_R1	ssr1562|113	2
Example_S1_L001_R1	ssr1562|148	1
Example_S1_L001_R1	psaK2|150	1
Example_S1_L001_R1	psaK2|13	1
Example_S1_L001_R1	modA|145	1
Example_S1_L001_R1	modA|29	1
Example_S1_L001_R1	slr0537|65	3
Example_S1_L001_R1	ndhI|199	2
Example_S1_L001_R1	ndhI|88	1
Example_S1_L001_R1	ndhI|111	1
Example_S1_L001_R1	ssb|178	1
Example_S1_L001_R1	sll0896|19	1
Example_S1_L001_R1	ape2|66	1
Example_S1_L001_R1	slr1420|29	1
Example_S1_L001_R1	nadB|83	1
Example_S1_L001_R1	nadB|50	2
Example_S1_L001_R1	nadB|37	2
Example_S1_L001_R1	nadB|100	1
Example_S1_L001_R1	slr1429|154	1
Example_S1_L001_R1	slr1429|7	1
Example_S1_L001_R1	hemE|40	3
Example_S1_L001_R1	slr0765|172	1
Example_S1_L001_R1	sll0529|115	3
Example_S1_L001_R1	sll0529|127	2
Example_S1_L001_R1	sll0529|100	6
Example_S1_L001_R1	sll0529|83	1
Example_S1_L001_R1	sll0528|44	4
Example_S1_L001_R1	sll0528|157	3
Example_S1_L001_R1	ssl1263|76	1
Example_S1_L001_R1	ssl1263|124	2
Example_S1_L001_R1	dapA|33	1
Example_S1_L001_R1	dapA|122	1
Example_S1_L001_R1	slr0930|21	2
Example_S1_L001_R1	slr0930|9	1
Example_S1_L001_R1	sll0744|58	1
Example_S1_L001_R1	sll0744|42	1
Example_S1_L001_R1	sll0743|358	1
Example_S1_L001_R1	sll0742|61	1
Example_S1_L001_R1	sll0742|41	2
Example_S1_L001_R1	sll0740|53	2
Example_S1_L001_R1	petM|4	1
Example_S1_L001_R1	gltB2|27	1
Example_S1_L001_R1	gltB2|4	1
Example_S1_L001_R1	gltB2|40	1
Example_S1_L001_R1	slr1428|91	2
Example_S1_L001_R1	aroE|61	3
Example_S1_L001_R1	ndhD4|68	3
Example_S1_L001_R1	ndhD4|57	2
Example_S1_L001_R1	ndhD4|112	4
Example_S1_L001_R1	ndhD4|94	3
Example_S1_L001_R1	ndhD4|162	3
Example_S1_L001_R1	proC|4	1
Example_S1_L001_R1	proC|46	3
Example_S1_L001_R1	asnS|81	1
Example_S1_L001_R1	murE|83	1
Example_S1_L001_R1	murE|46	4
Example_S1_L001_R1	sll0493|98	1
Example_S1_L001_R1	sll0493|62	4
Example_S1_L001_R1	sll0493|184	2
Example_S1_L001_R1	sll0493|32	2
Example_S1_L001_R1	ddh|134	1
Example_S1_L001_R1	ddh|94	1
Example_S1_L001_R1	sll0737|16	1
Example_S1_L001_R1	sll0737|4	3
Example_S1_L001_R1	lysA|52	4
Example_S1_L001_R1	sll0536|159	1
Example_S1_L001_R1	sll0536|64	1
Example_S1_L001_R1	sll0739|55	1
Example_S1_L001_R1	sll0739|18	1
Example_S1_L001_R1	slr1557|74	1
Example_S1_L001_R1	slr1557|31	5
Example_S1_L001_R1	slr1557|85	1
Example_S1_L001_R1	sbpA|64	1
Example_S1_L001_R1	cysA|312	1
Example_S1_L001_R1	gap2|106	1
Example_S1_L001_R1	gap2|148	2
Example_S1_L001_R1	rpoF|67	1
Example_S1_L001_R1	rpoF|134	2
Example_S1_L001_R1	rpoF|175	1
Example_S1_L001_R1	asd|55	2
Example_S1_L001_R1	asd|85	1
Example_S1_L001_R1	asd|135	2
Example_S1_L001_R1	psbD2|263	1
Example_S1_L001_R1	cysW|187	1
Example_S1_L001_R1	cysQ|50	1
Example_S1_L001_R1	slr0667|439	1
Example_S1_L001_R1	slr0665|214	1
Example_S1_L001_R1	slr0665|159	1
Example_S1_L001_R1	ESI3|194	1
Example_S1_L001_R1	ESI3|128	1
Example_S1_L001_R1	argS|139	3
Example_S1_L001_R1	argS|78	1
Example_S1_L001_R1	sll0509|71	1
Example_S1_L001_R1	sll0509|52	1
Example_S1_L001_R1	sll0508|122	1
Example_S1_L001_R1	sll0508|200	1
Example_S1_L001_R1	sll0782|159	1
Example_S1_L001_R1	sll0782|226	1
Example_S1_L001_R1	sll0782|301	1
Example_S1_L001_R1	sll1495|193	1
Example_S1_L001_R1	sll1495|177	1
Example_S1_L001_R1	sll0507|35	1
Example_S1_L001_R1	sll0507|138	2
Example_S1_L001_R1	sll0048|21	1
Example_S1_L001_R1	rbpA|95	1
Example_S1_L001_R1	rbpA|76	2
Example_S1_L001_R1	chlM|139	1
Example_S1_L001_R1	slr1425|70	1
Example_S1_L001_R1	slr1425|3	1
Example_S1_L001_R1	slr1425|95	2
Example_S1_L001_R1	tgt|178	4
Example_S1_L001_R1	tgt|35	2
Example_S1_L001_R1	tgt|49	1
Example_S1_L001_R1	tgt|117	1
Example_S1_L001_R1	sll0040|110	2
Example_S1_L001_R1	sll0041|16	2
Example_S1_L001_R1	sll0043|10	2
Example_S1_L001_R1	sll0044|135	1
Example_S1_L001_R1	sll0044|48	3
Example_S1_L001_R1	fus4|136	1
Example_S1_L001_R1	fus4|94	1
Example_S1_L001_R1	fus4|43	1
Example_S1_L001_R1	hisG|86	1
Example_S1_L001_R1	hisG|127	1
Example_S1_L001_R1	sll0514|108	2
Example_S1_L001_R1	exsB|60	2
Example_S1_L001_R1	exsB|89	6
Example_S1_L001_R1	exsB|145	3
Example_S1_L001_R1	exsB|71	2
Example_S1_L001_R1	speA2|136	1
Example_S1_L001_R1	mraY|41	1
Example_S1_L001_R1	mraY|4	1
Example_S1_L001_R1	mraY|55	2
Example_S1_L001_R1	slr0042|55	1
Example_S1_L001_R1	slr0042|120	1
Example_S1_L001_R1	slr0666|76	2
Example_S1_L001_R1	tig|123	3
Example_S1_L001_R1	tig|106	6
Example_S1_L001_R1	tig|24	2
Example_S1_L001_R1	sll0518|129	1
Example_S1_L001_R1	sll0518|181	1
Example_S1_L001_R1	sll0518|36	5
Example_S1_L001_R1	slr0697|73	1
Example_S1_L001_R1	slr0697|228	1
Example_S1_L001_R1	polA|193	1
Example_S1_L001_R1	polA|95	1
Example_S1_L001_R1	grxC2|260	2
Example_S1_L001_R1	grxC2|170	4
Example_S1_L001_R1	grxC2|272	1
Example_S1_L001_R1	merR3|16	1
Example_S1_L001_R1	merR3|96	1
Example_S1_L001_R1	slr0698|94	1
Example_S1_L001_R1	sll0676|133	1
Example_S1_L001_R1	sll0623|43	3
Example_S1_L001_R1	sll0623|113	2
Example_S1_L001_R1	sll0672|439	1
Example_S1_L001_R1	sll0672|428	1
Example_S1_L001_R1	sll0671|171	1
Example_S1_L001_R1	sll0671|94	1
Example_S1_L001_R1	sll0779|95	1
Example_S1_L001_R1	sll0777|247	1
Example_S1_L001_R1	sll0775|76	2
Example_S1_L001_R1	gdhA|67	2
Example_S1_L001_R1	gdhA|96	1
Example_S1_L001_R1	gdhA|118	1
Example_S1_L001_R1	sll0501|229	3
Example_S1_L001_R1	sll0501|27	1
Example_S1_L001_R1	sll0501|253	1
Example_S1_L001_R1	prlC|95	5
Example_S1_L001_R1	ubiA|96	1
Example_S1_L001_R1	sll1491|91	1
Example_S1_L001_R1	sll1491|142	2
Example_S1_L001_R1	slr1568|6	1
Example_S1_L001_R1	chrA|118	1
Example_S1_L001_R1	chrA|129	2
Example_S1_L001_R1	ndhE|77	3
Example_S1_L001_R1	ndhE|151	1
Example_S1_L001_R1	ndhE|226	2
Example_S1_L001_R1	ndhA|192	1
Example_S1_L001_R1	ndhA|207	3
Example_S1_L001_R1	ndhA|124	1
Example_S1_L001_R1	slr0039|43	1
Example_S1_L001_R1	slr0039|188	1
Example_S1_L001_R1	rpoDI|4	2
Example_S1_L001_R1	rpoDI|164	2
Example_S1_L001_R1	rpoDI|136	1
Example_S1_L001_R1	slr1567|196	2
Example_S1_L001_R1	slr0529|56	1
Example_S1_L001_R1	slr0529|100	2
Example_S1_L001_R1	ssr1558|220	1
Example_S1_L001_R1	ycf35|25	1
Example_S1_L001_R1	sll0662|102	1
Example_S1_L001_R1	sll0669|62	1
Example_S1_L001_R1	sll0669|142	1
Example_S1_L001_R1	slr1563|37	2
Example_S1_L001_R1	slr0033|147	1
Example_S1_L001_R1	slr0031|67	4
Example_S1_L001_R1	purE|55	1
Example_S1_L001_R1	purE|76	1
Example_S1_L001_R1	apcF|115	1
Example_S1_L001_R1	apcF|43	1
Example_S1_L001_R1	apcF|97	1
Example_S1_L001_R1	slr0038|26	1
Example_S1_L001_R1	slr0038|99	4
Example_S1_L001_R1	sll0778|119	4
Example_S1_L001_R1	ndhG|67	1
Example_S1_L001_R1	ndhG|262	1
Example_S1_L001_R1	ndhG|313	2
Example_S1_L001_R1	trpC|69	1
Example_S1_L001_R1	trpC|130	2
Example_S1_L001_R1	sll0670|184	2
Example_S1_L001_R1	sll0670|241	2
Example_S1_L001_R1	sll1366|11	4
Example_S1_L001_R1	sll1366|110	1
Example_S1_L001_R1	sll1365|36	1
Example_S1_L001_R1	sll1365|248	2
Example_S1_L001_R1	pfkA2|58	1
Example_S1_L001_R1	pfkA2|45	1
Example_S1_L001_R1	slr0535|52	2
Example_S1_L001_R1	slr0533|58	1
Example_S1_L001_R1	slr0533|22	2
Example_S1_L001_R1	slr0530|279	1
Example_S1_L001_R1	slr0531|94	2
Example_S1_L001_R1	sll0499|156	2
Example_S1_L001_R1	sll0499|208	2
Example_S1_L001_R1	sll0499|82	1
Example_S1_L001_R1	sll0498|197	1
Example_S1_L001_R1	sll0498|222	1
Example_S1_L001_R1	nrtD3|73	1
Example_S1_L001_R1	sll0659|65	1
Example_S1_L001_R1	sll0659|123	2
Example_S1_L001_R1	sll0658|106	1
Example_S1_L001_R1	lysC|68	1
Example_S1_L001_R1	sll0496|19	1
Example_S1_L001_R1	sll0494|111	1
Example_S1_L001_R1	sll0494|525	2
Example_S1_L001_R1	sll0494|697	1
Example_S1_L001_R1	sll0494|654	1
Example_S1_L001_R1	valS|79	1
Example_S1_L001_R1	slr0022|113	2
Example_S1_L001_R1	hisS2|8	2
Example_S1_L001_R1	hisS2|145	1
Example_S1_L001_R1	ilvE|58	2
Example_S1_L001_R1	ilvE|76	1
Example_S1_L001_R1	ilvE|44	1
Example_S1_L001_R1	dsbD|163	1
Example_S1_L001_R1	dsbD|148	1
Example_S1_L001_R1	pyrD|133	1
Example_S1_L001_R1	pyrD|57	1
Example_S1_L001_R1	ilvC|187	1
